Index,canonical_smiles,True label,skin_toxicity,skin_toxicity_note,carcinogenicity,carcinogenicity_note,XGB_ECFP_prob,XGB_MACCS_prob,XGB_RDKIT_prob,BiLSTM_ECFP_prob,BiLSTM_MACCS_prob,BiLSTM_RDKIT_prob,sa_score,pass_ml,Predicted label,pass_toxicity,pass_sa_2,select_for_docking_sa2
12947,NC(=O)C[C@@H]1N[C@]2(C(=O)Nc3ccccc32)[C@@H]2C(=O)N(c3cc(C(F)(F)F)ccc3Cl)C(=O)[C@H]12,0,"Non-corrosive, Irritant, Non-sensitizer",1,non-carcinogen,0,0.430247962,0.164609119,0.016413145,0.973634541,0.147839203,0.014227086,4.277635187,no,0,no,no,no
8702,O=C(N1CCC(O)(c2cccnc2)CC1)C12CC3CC(CC(C3)C1)C2,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.155257925,0.201720849,0.048527576,1.53E-07,0.234061271,0.004909376,3.751917607,no,0,no,no,no
9836,COc1cc(C(=O)Nc2ccc(-n3cnnn3)c(C)c2)cc(OC)c1OC,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.166960761,0.234014943,0.046697792,1.55E-05,0.06211647,0.002337948,2.169326569,no,0,yes,no,no
8670,CC1(C)NC(=O)N(CC(O)COC2CCCCC2)C1=O,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.325929135,0.045530923,0.037928786,1.06E-06,0.000849686,0.000196208,2.928248517,no,0,no,no,no
7449,C/C(=C\C(=O)C[C@@H](C)[C@]1(C)CC=C2C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)[C@@H]3CC[C@]21C)C(=O)O,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.949012578,0.98487699,0.996982038,0.990679502,0.999515772,0.999998808,5.092466298,yes,1,no,no,no
10943,CCOC(=O)N1CCC(NCCNC(=O)c2cccs2)CC1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.269801736,0.112848274,0.038142484,1.74E-05,0.052626088,0.000186124,2.159905775,no,0,yes,no,no
9329,CCN1C(=O)C2(C(C#N)=C(N)Oc3n[nH]c(C(C)C)c32)c2ccccc21,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.221162289,0.149322838,0.231438935,1.51E-07,0.040800646,0.694450498,3.90734717,no,0,yes,no,no
5899,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccccc2)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.973120689,0.956824005,0.9968521,0.999999583,0.935191154,0.999626815,2.600396013,yes,1,no,no,no
6032,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(F)c(F)c2)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.945412993,0.943064332,0.991986871,0.719513118,0.950056493,0.995392621,2.811407762,yes,1,yes,no,no
6112,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2cccc(Br)c2)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.935054004,0.981091499,0.996225953,7.79E-05,0.99128443,0.998995066,2.778539035,no,0,no,no,no
6130,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(Cl)cc2)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.961010754,0.961152434,0.992743492,0.997364402,0.942601264,0.994243801,2.710861386,yes,1,yes,no,no
6278,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(Br)cc2)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.959480762,0.981091499,0.995315909,0.999879181,0.99128443,0.995491385,2.745898686,yes,1,no,no,no
6415,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccccc2)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.939547718,0.914461613,0.99427551,0.999811411,0.861592293,0.990119874,2.654661695,yes,1,no,no,no
6447,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccccc2F)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.963253558,0.943064332,0.994531989,0.999996305,0.950056493,0.984489083,2.750695203,yes,1,yes,no,no
6710,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2cccc([N+](=O)[O-])c2)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.985579252,0.965444446,0.990418971,0.999987483,0.992598772,0.998791337,2.844451073,yes,1,no,no,no
12425,CCSC1=NC(=O)/C(=C2/C=Cc3ccccc3N2CC)S1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.160693318,0.197699904,0.093705393,8.29E-05,0.635647416,0.996735215,3.078147467,no,0,no,no,no
13881,CCc1nnc(NC(=O)c2cc3c(s2)CCCCC3)s1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.176554248,0.064921968,0.071482658,5.56E-05,0.03774327,0.054301236,2.335569376,no,0,no,no,no
8747,CCOc1ccc(-c2nnn(CC(=O)NCc3ccc(OC)cc3)n2)cc1OCC,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.083524905,0.045660771,0.011644726,1.92E-05,0.003957187,0.002680328,2.146253103,no,0,no,no,no
6164,COc1ccc(C(Cc2cncn2C)c2ccccc2)cc1OC1CCCC1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.829179466,0.709097445,0.967855394,0.999996603,0.779437065,0.997445941,2.828412304,yes,1,no,no,no
7304,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.697739124,0.834829926,0.986677289,0.997826993,0.797632337,0.999883235,2.572273347,yes,1,no,no,no
11091,CC(C)c1ccc(Nc2nc(NCc3ccco3)nc(N3CCOCC3)n2)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.21254459,0.34004423,0.104735784,0.99884361,0.625197947,0.024061643,2.386238677,no,0,no,no,no
13029,O=C(CC1C(=O)NCCN1C(=O)Nc1ccccc1)Nc1ccc2c(c1)OCCO2,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.185139015,0.081797972,0.020517236,0.032573767,0.023507943,0.000791822,2.716637051,no,0,yes,no,no
9611,COc1ccc(C(=O)CSc2nnc(-c3ccoc3C)n2CC2CCCO2)cc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.054714557,0.032715179,0.019136259,8.35E-08,0.012923582,0.00631786,2.821009201,no,0,yes,no,no
12352,Cc1occc1-c1nnc(SCC(=O)c2ccccc2)n1CC1CCCO1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.058474112,0.040453997,0.016590323,1.77E-07,0.061075255,0.006264958,2.784757757,no,0,no,no,no
9778,Cc1occc1-c1nnc(SCC(=O)Nc2nccs2)n1Cc1ccco1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.068300322,0.043727066,0.011776122,3.75E-07,0.011585354,0.013296571,2.551841444,no,0,no,no,no
11186,Cc1csc(NC(=O)CSc2nnc(-c3ccoc3C)n2Cc2ccco2)n1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.075966887,0.050815888,0.010331784,0.004499552,0.02374142,0.012380513,2.551251989,no,0,no,no,no
11790,CC1(C)CC(NS(=O)(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)CCO1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.145519316,0.126256078,0.014716288,2.01E-06,0.053099968,0.001060494,2.859877033,no,0,yes,no,no
4824,COC(=O)c1ccsc1NC(=O)CN1C(=O)CCC1=O,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.247462928,0.124380305,0.723315537,0.000552447,0.010884186,0.006871753,2.244544327,no,0,yes,no,no
7118,C/C=C(\C)C(=O)OC1C[C@@H](O)[C@@]2(C)C(=O)O[C@H]3[C@H]4O[C@@H]5C[C@@H](C6=CCOC6=O)C(C)=C5[C@@]4(C)[C@H](CC(=O)OC)[C@]1(C)[C@@H]32,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.987542748,0.995028198,0.998917222,1,0.999989152,0.999998689,5.709625351,yes,1,yes,no,no
7755,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.867313564,0.990188181,0.988654137,0.999999702,0.999995351,0.999909699,3.86804217,yes,1,yes,no,no
7756,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@]2(O)C3=O)O1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.72020781,0.993443489,0.97009027,0.999994457,1,0.997215033,4.022733471,yes,1,yes,no,no
4832,O=C1C2C3C=CC(CO)(O3)C2C(=O)N1c1ccccc1-c1ccccc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.758517742,0.700677395,0.963172019,0.999998152,0.189978898,0.998567283,4.184689387,no,0,no,no,no
2919,Cc1cccc(OCCN2C(=O)C(=O)c3cc(C)ccc32)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.425931811,0.377301544,0.937330246,0.012006785,0.211282745,0.965539575,1.952486633,no,0,no,yes,no
13803,CCn1c(SCC(=O)c2ccc(CNC(C)=O)o2)nnc1-c1cccs1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.037137441,0.049275219,0.015055769,7.00E-08,0.046665944,0.041923687,2.499016808,no,0,no,no,no
2948,Cc1cc2cc(CCNC(=O)C(=O)c3c[nH]c4ccccc34)c(=O)[nH]c2cc1C,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.557764173,0.634319127,0.837404907,0.999720037,0.464344144,0.111819096,2.420259293,no,0,yes,no,no
10179,Cc1nn(C(=O)c2cc3sccc3[nH]2)c(C)c1C,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.315169156,0.218402743,0.051387984,0.99228853,0.48881641,0.016487502,2.781086811,no,0,no,no,no
15022,O=P1(O)C=C(c2ccccc2)OC(c2ccccc2)=C1,0,"Non-corrosive, Irritant, Non-sensitizer",1,non-carcinogen,0,0.47094363,0.373501122,0.10849233,0.000173836,0.800996363,0.02936502,2.742834894,no,0,no,no,no
506,CCc1cc2c(COC(=O)c3cc(S(=O)(=O)N4CCOCC4)ccc3F)cc(=O)oc2cc1O,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.567167819,0.521192074,0.893924475,0.000141456,0.205262274,0.139456108,2.582279716,no,0,no,no,no
8302,CC(=O)OC[C@@]12[C@@H](OC(C)=O)C[C@@H](C)[C@](C)(CCC3=CC(=O)OC3)[C@H]1[C@H](OC(C)=O)CC[C@]21CO1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.90375483,0.99007988,0.997487307,0.999999881,1,0.999999523,5.418066751,yes,1,no,no,no
8303,C/C=C/C(=O)O[C@@H](C[C@@]1(C)[C@H](C)C[C@H](OC(C)=O)[C@]2(COC(C)=O)[C@@H]1[C@H](O)CC[C@]21CO1)C1=CC(=O)OC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.994279265,0.993430912,0.998163402,0.999999881,1,0.999998748,5.738221571,yes,1,no,no,no
8304,CC(=O)OC[C@@]12[C@@H](OC(C)=O)C[C@@H](C)[C@](C)(C[C@H](OC(=O)C(C)C)C3=CC(=O)OC3)[C@H]1CCC[C@]21CO1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.941773236,0.994261861,0.998292863,0.999999464,1,0.999998569,5.480162459,yes,1,yes,no,no
3867,O=C1Cc2ccccc2Sc2ccc(Cl)cc21,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.580785036,0.916819632,0.972682893,0.000114499,0.98572737,0.977174997,2.223460302,no,0,no,no,no
3868,Cc1cccc2c1Sc1ccccc1CC2=O,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.630253196,0.908974528,0.967065215,0.935878038,0.865164578,0.933725774,2.387845232,yes,1,no,no,no
4082,Nc1ccc2c(c1)CC(=O)c1ccccc1S2,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.705738723,0.848485172,0.960379541,0.96112442,0.744100869,0.999275267,2.352399078,yes,1,no,no,no
12749,O=C(C1CCCCC1)N1CCCC(c2nc(-c3ccc(F)cc3)no2)C1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.132410109,0.080306597,0.006807161,1.03E-06,0.019898724,8.62E-05,2.60831252,no,0,no,no,no
2487,O=[N+]([O-])c1ccc(O)c(-c2nc(-c3ccccc3)c(-c3cccs3)[nH]2)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.90381664,0.963939011,0.985711038,0.999999344,0.946673572,0.99999249,2.381070105,yes,1,no,no,no
12971,CCc1ccc2c(c1)[C@]1(C(=O)N2)[C@@H]2C(=O)N(Cc3ccccc3)C(=O)[C@@H]2[C@@H]2CCCN21,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.20938082,0.112574175,0.021777874,7.61E-05,0.151735902,0.020141626,4.011206383,no,0,yes,no,no
732,COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CN(Cc2ccccc2F)C1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.911815047,0.996153533,0.976729274,0.999938786,0.999999821,0.999566972,3.660694463,yes,1,yes,no,no
13338,c1nc(N2CCOCC2)c2sc3nc(N4CCOCC4)c4c(c3c2n1)CCCC4,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.408097923,0.519283652,0.320270449,0.999999166,0.516766846,0.158453181,2.75435829,no,0,no,no,no
8223,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1/C=C/C1=CC(=O)O[C@H]1C,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.971260726,0.994285524,0.990287781,0.999999881,1,0.999998927,4.509350988,yes,1,no,no,no
13302,Cc1ccc2cc(CN(CC3CCCO3)C(=O)C(C)C)c(=O)[nH]c2c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.069505021,0.095005915,0.004851345,5.39E-07,0.03825663,0.000831155,2.821617604,no,0,yes,no,no
13238,COc1cccc(C2NC(=O)c3ccccc3O2)c1OC,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.51144141,0.360293001,0.059683535,0.982157052,0.122527398,0.076101303,2.647679768,no,0,yes,no,no
13311,COc1ccc(C2NC(=O)c3ccccc3O2)c(OC)c1OC,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.487641394,0.345263183,0.070307806,0.997848392,0.091580093,0.14539066,2.757055625,no,0,yes,no,no
6576,Cc1c(C(C)C)c(=O)on1C(=O)N(C)C1CCCCC1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.841210961,0.985928178,0.997630119,0.999939263,0.999914527,0.999995768,2.834213231,yes,1,no,no,no
2111,COc1ccc(/C=C2\SC(=S)N(CCC(=O)Nc3ccc(C(=O)O)cc3)C2=O)cc1OC,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.947002113,0.948575318,0.977439225,0.999999881,0.981727898,0.999860466,2.183193376,yes,1,yes,no,no
7996,CC(=O)O[C@H]1CC[C@]2(C)[C@H](CC[C@@](C)(O)[C@@H]2COc2ccc3ccc(=O)oc3c2)C1(C)C,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.895525753,0.960650861,0.987243295,0.999997497,0.999993145,0.999997973,4.082077984,yes,1,yes,no,no
7997,CC1(C)[C@H](O)CC[C@]2(C)[C@@H]1CC[C@@](C)(O)[C@@H]2COc1ccc2ccc(=O)oc2c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.96561271,0.984189928,0.986421943,0.999994397,1,0.999994457,4.039640691,yes,1,yes,no,no
7998,CC1(C)[C@H]2CC[C@@](C)(O)[C@H](COc3ccc4ccc(=O)oc4c3)[C@]2(C)CC[C@@H]1O,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.96561271,0.984189928,0.986421943,0.999994397,1,0.999994457,4.039640691,yes,1,yes,no,no
2670,COc1ccc2c(C)cc(SCC(=O)Nc3ccc(Cl)cn3)nc2c1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.793593585,0.767946303,0.889151275,0.999866843,0.856636763,0.911074996,2.217547444,yes,1,no,no,no
9139,Cc1cc(C)n(C(=O)c2ccncc2)n1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.223204613,0.312513381,0.046210591,0.00019385,0.671067297,0.060181215,2.171783668,no,0,no,no,no
12712,Cc1ccc(-c2nnn(CC(=O)NCC3COCCO3)n2)o1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.058164347,0.016117916,0.033850249,2.19E-07,0.00629571,0.016090149,3.10252787,no,0,no,no,no
11803,CCOC(=O)Cc1csc(NC(=O)CSc2nnc(-c3ccncc3)n2Cc2ccco2)n1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.157316372,0.041600987,0.020109616,3.85E-08,0.072840288,0.009780674,2.550440084,no,0,no,no,no
15526,O=C(CSc1nnc(-c2ccncc2)n1Cc1ccco1)Nc1nccs1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.099363439,0.054614738,0.020522699,1.39E-07,0.009689867,0.02230211,2.41721827,no,0,no,no,no
12804,Cc1ccnc(SCCn2c(N3CCOCC3)nc3c2c(=O)n(C)c(=O)n3C)n1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.077993207,0.065137155,0.007562826,2.73E-06,0.136546686,0.009050413,2.731184809,no,0,yes,no,no
12874,Cc1ccnc(SCCn2c(N3CCOCC3)nc3c2c(=O)[nH]c(=O)n3C)n1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.05903554,0.080639318,0.007809727,2.21E-06,0.157674119,0.007253669,2.760176775,no,0,yes,no,no
5407,COc1ccc(C2(Cn3cc[nH]c3=O)CC2)cc1OC1CCCC1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.879018307,0.97123462,0.980385184,0.998971403,0.99866426,0.999961793,2.775131132,yes,1,no,no,no
6176,O=c1[nH]ccn1CC1(c2ccc(OC(F)F)c(OC3CCCC3)c2)CC1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.888501346,0.980687201,0.975410104,0.998523116,0.998134732,0.999968767,2.942887078,yes,1,no,no,no
5334,Cc1cnc(Nc2ccncc2)nc1N1CCC2(CCNC2=O)CC1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.865010083,0.953266382,0.995862126,0.999996185,0.937039554,0.999927223,3.236792874,yes,1,no,no,no
2150,O=C(CN1CC(=O)Oc2ccccc21)OCC(=O)c1ccccc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.381064534,0.31416747,0.805362761,0.992728055,0.061517421,0.089275323,2.208717085,no,0,no,no,no
3391,COc1ccc(Nc2nccc(-c3cccc(N)c3)n2)cc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.710456192,0.73201555,0.918804407,0.991930544,0.550201952,0.992715061,1.888260857,yes,1,no,yes,no
7974,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1C(=O)C[C@@H](c1ccccc1)O2,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.869456649,0.995942652,0.98971504,0.999997079,0.999998212,0.999807656,3.777664407,yes,1,yes,no,no
763,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc(-c2ccccc2)nc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.878377318,0.916135252,0.989306033,0.999998808,0.974233866,0.961578906,2.009778542,yes,1,no,no,no
767,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc(-c2ccccc2F)nc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.816122413,0.91687572,0.986094475,0.999995172,0.981272876,0.858434439,2.126853699,yes,1,no,no,no
768,CC(=O)Nc1ccc(-c2ccc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.882949829,0.927818894,0.991116643,0.999998033,0.979100645,0.978506207,2.159012606,yes,1,yes,no,no
770,COc1cc(OC)cc(-c2ccc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.916664243,0.916424394,0.991173446,0.999997675,0.97836715,0.842250884,2.262790307,yes,1,yes,no,no
774,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc(-c2ccccc2O)nc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.868942976,0.886444867,0.99083066,0.999998033,0.985424876,0.888705671,2.196600707,yes,1,no,no,no
789,COc1cccc(-c2ccc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.933144808,0.942403316,0.990956247,0.99999398,0.990680575,0.885463178,2.118542394,yes,1,yes,no,no
794,COc1ccccc1-c1ccc(C(=O)NCCc2c(C)[nH]c3ccccc23)cn1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.806640685,0.942403316,0.993109226,0.999987304,0.990680575,0.833489776,2.119918768,yes,1,yes,no,no
4739,Cc1cc(C)n(-c2nc(NC(C)C)nc(NC(C)C)n2)n1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.401910484,0.441218764,0.846274674,0.155831322,0.182279766,0.504344821,2.582025807,no,0,no,no,no
15531,Cc1cc(C)n(-c2nc(C)nc(N)n2)n1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.275072604,0.181893036,0.170078322,0.001033124,0.127171561,0.978013456,2.468931618,no,0,no,no,no
11801,O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1cccs1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.238300979,0.267802536,0.092194661,0.00613635,0.678725421,0.826736569,2.036480044,no,0,no,no,no
5658,COc1ccc(C(C)Cn2ccnc2NC#N)cc1OC1CCOC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.792616069,0.786776423,0.979735255,0.999998331,0.880888045,0.99999851,3.67105182,yes,1,yes,no,no
7432,O=C1NCCc2cc(O)c(O)cc21,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.923161805,0.797664642,0.834633887,0.999998629,0.835201025,0.030162759,2.447870519,no,0,no,no,no
9873,O=C(CSc1nnc(-c2ccccc2O)o1)Oc1ccc(OCc2ccccc2)cc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.22428076,0.065394476,0.030054683,9.34E-05,0.01268875,0.012342603,2.203856535,no,0,yes,no,no
8410,CCc1nnc(NC(=O)CSc2ccc(-c3ccc(-n4cccn4)cc3)nn2)s1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.132334694,0.082540326,0.026534859,3.03E-07,0.03755584,0.00485133,2.517723383,no,0,no,no,no
364,O=C(NC1(C(F)(F)F)NC(=O)N(c2ccc(F)c(Cl)c2)C1=O)c1ccncc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.83619386,0.799262762,0.886231065,0.972873151,0.215582505,0.180081546,3.063204948,no,0,yes,no,no
5024,Nc1nc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2s1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.688493311,0.765892863,0.946522653,0.999976456,0.481280029,0.947107434,3.613919184,no,0,yes,no,no
8871,O=S(=O)(NCc1ccncc1)c1ccc(S(=O)(=O)NCC2CCCO2)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.098637581,0.107557155,0.030016396,0.003529036,0.063607797,0.000104967,2.634036625,no,0,no,no,no
15736,CC(C)CN1C(=O)c2ccc(C(=O)Nc3nccs3)cc2C1=O,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.324008197,0.404996097,0.087157398,2.50E-05,0.628230155,0.058653168,2.169740494,no,0,yes,no,no
3309,C=CCSc1nsc(NC(=O)Nc2cccc(C(C)=O)c2)n1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.58739233,0.911852121,0.924561441,0.043984845,0.892585099,0.925197244,2.508237749,no,0,no,no,no
3311,CCSc1nsc(NC(=O)Nc2cccc(OC)c2)n1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.510375381,0.73917383,0.911471367,0.996075928,0.06271141,0.463249505,2.268773285,no,0,no,no,no
1044,Clc1ccc(-c2nnc(-c3ccco3)o2)cc1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.409912884,0.37463975,0.553561628,0.999814093,0.289017171,3.46E-05,1.961356736,no,0,no,yes,no
8814,COc1ccc(OC)c(-c2nnc(-c3ccc(C)o3)o2)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.226605907,0.155524373,0.06053758,0.378077596,0.026832294,0.003747564,2.157662082,no,0,yes,no,no
11201,Cc1ccc(-c2nnc(-c3ccc(Br)cc3)o2)o1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.370460153,0.335776359,0.133364186,0.999882758,0.245806023,0.000183086,2.099845604,no,0,no,no,no
11614,CCOc1ccc(-c2nnc(-c3ccco3)o2)cc1OCC,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.118171088,0.063883692,0.054030102,0.200168192,0.004977523,0.001413994,2.117440665,no,0,no,no,no
12216,CCCOc1ccc(-c2nnc(-c3ccco3)o2)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.181203693,0.101441883,0.14050588,0.99334538,0.003236578,0.00056235,2.012782027,no,0,no,no,no
